Cohort ID	Likelihood Weights	Mortality Prob
634	1.2408008483494437e-51	0.1673272725247108
635	0.0028035897358798783	0.058421155949287304
636	2.1653787890396832e-49	0.1752907403734949
637	0.0023820043405093183	0.07883750252332217
638	7.686106890785787e-10	0.109264530333496
639	1.295484041281323e-05	0.09501215688880348
640	0.008633420648247306	0.062015546570907396
641	1.2422097843303694e-64	0.18569465044043648
642	7.333503335427923e-12	0.10552312663306075
643	3.615434420951106e-24	0.12960461577142093
644	1.8360710007326543e-16	0.12411743988444877
645	0.0080269332065821	0.06982417129144072
646	0.010364431436547639	0.08096810883341496
647	0.0012369593998686644	0.06142832135484818
648	1.154099167293576e-18	0.12618825499179315
649	3.0770450729521765e-05	0.08923243277494808
650	3.021247301567006e-13	0.1035592413324188
651	0.006955006883416827	0.06620979930458554
652	6.102227062409208e-54	0.1681327759478761
653	0.010648154648440124	0.06598758151832017
654	4.1355933712185405e-68	0.1978563235569782
655	0.0007002664318551516	0.0765741746657626
656	6.451848243659618e-33	0.1358607668651974
657	0.0030618783784959074	0.05672680018836322
658	3.867744204517682e-48	0.16806744344837515
659	0.0033150438992070055	0.07844089217274448
660	5.117847405661057e-19	0.129185596761219
661	8.962890324979725e-41	0.16101163147386077
662	0.01081954219819524	0.0724897227375884
663	2.4053123275997026e-27	0.1326630761280458
664	0.0002233604983768345	0.08249258124931691
665	3.2672294669325495e-44	0.16387940739757173
666	3.22561729343552e-40	0.15843727903343208
667	1.295484041281323e-05	0.07648235514156246
668	1.2447662340790138e-55	0.17929498365006102
669	0.00033197601120713103	0.05296626492745164
670	2.7289021734717967e-55	0.1790355496134673
671	2.256727623566219e-24	0.13383557167414079
672	4.1969956487490927e-13	0.1104830708158774
673	2.6696859124053186e-46	0.1638120396533505
674	4.783773558727577e-43	0.1575393502538705
675	5.178980218452052e-65	0.19809892622126402
676	1.0823029902125143e-05	0.09171275729194742
677	1.6224079230088277e-06	0.05056905086140139
678	2.1917982388917846e-62	0.19008539124723317
679	5.214469507216299e-57	0.17868456568068408
680	1.6584048587384802e-44	0.1593276316278884
681	7.673757961717724e-21	0.1275033174382308
682	8.97635598404275e-38	0.15604343678731417
683	2.618445522378147e-38	0.16707943353151145
684	3.812102917867636e-09	0.10623139153052892
685	5.659341542396126e-56	0.16554837879949366
686	1.2573026542001231e-43	0.16259364787627634
687	4.699156996336307e-30	0.14198168173163897
688	7.333503335427923e-12	0.11027988859517562
689	1.4085641048238744e-38	0.15459620288965115
690	1.2951797550118169e-05	0.05046692867377882
691	5.351607152380605e-46	0.1662344970086897
692	5.126091173312581e-62	0.18446249036852708
693	5.901287032656387e-05	0.08589735611562571
694	0.007987224446905207	0.06811507764638447
695	9.389335947546455e-05	0.08304259816905915
696	4.6195172359438504e-08	0.09531450969351475
697	5.9631028399667315e-55	0.18245427628457517
698	7.804801784012714e-26	0.1314749645357142
699	7.411301241603648e-08	0.0930067474409646
700	0.00474026599893725	0.07075320346894198
701	4.497147339154281e-07	0.09352166946568126
702	6.040648782478335e-32	0.14208066346118792
703	3.6174576703242423e-07	0.098620779484617
704	5.540646262200638e-22	0.11860402725364978
705	8.046646921932388e-13	0.11661756605249218
706	1.1548096296953463e-50	0.17422030410972683
707	8.046989169966292e-11	0.1139522231354346
708	9.968858674208419e-12	0.10185482317632535
709	4.043412748510877e-39	0.15124574072136582
710	0.0007002664318551516	0.08322230836002932
711	3.8747308344786055e-16	0.12008687358898308
712	6.905123979768168e-05	0.09721485309860248
713	1.7818844764724497e-26	0.1440283403244252
714	4.6627424305608444e-58	0.1816040712042219
715	3.455017571885213e-15	0.1171533500218443
716	5.862244287717133e-52	0.16766861281878848
717	3.021247301567006e-13	0.11854485508423257
718	9.353273764855502e-31	0.14843439975756972
719	0.010748270300629822	0.06977614625412533
720	1.853111538593888e-17	0.11494722604514723
721	5.126091173312581e-62	0.18639679829824052
722	2.4053123275997026e-27	0.14082185015464022
723	5.862244287717133e-52	0.16501618808556534
724	3.2245083447661985e-21	0.12570509121438417
725	2.5794874961527007e-18	0.12470834372420113
726	5.862244287717133e-52	0.1764349760289275
727	0.004542916755166225	0.060171040151143065
728	1.2709928398906184e-25	0.1359908407324527
729	1.2422097843303694e-64	0.1914143863149424
730	2.064925859510653e-25	0.1276790072258483
731	0.0006226014160168528	0.07916987142918268
732	1.2988130112459315e-54	0.17719090886652145
733	1.295484041281323e-05	0.08774587135337794
734	2.0143865009019613e-35	0.1551089054723807
735	9.215179535771563e-24	0.131039141059535
736	2.071084532020388e-58	0.192325443242033
737	1.6058931724350064e-30	0.14365050536040141
738	7.068683290150998e-64	0.1756966943071594
739	1.4630345823559542e-07	0.051189931429178465
740	2.5162689204329784e-67	0.19840100842499575
741	0.005898822248532549	0.06165718554985798
742	8.046989169966292e-11	0.09831942704221544
743	8.903227136853982e-66	0.19192285931851483
744	1.2850401858327704e-08	0.051340865355686764
745	2.819789849094181e-54	0.17340950081329035
746	2.071084532020388e-58	0.17918174575501916
747	5.652913593158239e-14	0.11597462213128588
748	0.0008795898997018272	0.08836177907088968
749	1.2962914167871704e-52	0.1704034279449948
750	2.0145981415846167e-14	0.12167930066483319
751	0.01081954219819524	0.07015079129835443
752	1.667032760406802e-68	0.18917734892375165
753	1.2698119114710448e-77	0.18439549505099728
754	5.71434666958216e-18	0.12373177250254032
755	1.1548096296953463e-50	0.17850537447766884
756	1.555436412312349e-13	0.11278670386461481
757	6.160840547699754e-36	0.1525197350249452
758	1.830164422849422e-11	0.10969859591118838
759	5.117847405661057e-19	0.12586130261762157
760	0.006703415374527391	0.0784327554250891
761	2.9125027409932482e-80	0.1947483386166371
762	8.526699136775065e-07	0.09413235323663821
763	0.010873916499020513	0.0655189334174602
764	0.00948715229511219	0.07164731003435722
765	4.2483619738346534e-06	0.052113844128866445
766	4.705203797181209e-41	0.1573918549193592
767	5.41221680736248e-25	0.13467474803613114
768	1.1583321220566694e-56	0.16918675267771283
769	4.979971815536159e-21	0.12606198849262046
770	3.476129144614385e-42	0.1687731559256231
771	1.4085641048238744e-38	0.15436463214077595
772	2.6180968919484836e-51	0.16667727152887632
773	2.471729250950904e-11	0.11097243034656296
774	3.4663016962734436e-32	0.1471655949781222
775	0.010344929853217675	0.07696914465394616
776	4.497147339154281e-07	0.09827299450818561
777	0.0012163159565561927	0.07589069301796889
778	2.471729250950904e-11	0.11129558375198936
779	0.00019444225533163083	0.08621281219483984
780	5.652913593158239e-14	0.1110382991194037
781	2.2613666451604977e-73	0.19628335136559683
782	2.3692042019738236e-06	0.0980478988733047
783	3.671014414621664e-66	0.19737364174623434
784	2.0143865009019613e-35	0.14544591887839756
785	4.1969956487490927e-13	0.10626365275908667
786	4.043412748510877e-39	0.17862267486253952
787	4.043412748510877e-39	0.14293801090528607
788	2.8871498323858864e-06	0.08780496201962591
789	1.0453663684863291e-49	0.16892835169653314
790	8.046646921932388e-13	0.11494077631012448
791	9.356546230577322e-08	0.10362667509956622
792	2.935048272685909e-09	0.09954154047876215
793	2.4559489201596618e-43	0.15460533134197094
794	1.0823029902125143e-05	0.09029751858593399
795	1.7997196866655224e-42	0.17124170205580702
796	1.3637223385208818e-08	0.09429331915997718
797	2.7699513903366554e-20	0.1316182075378036
798	1.1798002806535148e-20	0.12318822377078037
799	4.6627424305608444e-58	0.17830346188930546
800	1.2447662340790138e-55	0.18325796515930792
801	0.0025967225625937737	0.07765766635516502
802	8.731488557849068e-25	0.13780226884073768
803	4.6627424305608444e-58	0.18473075690257057
804	8.476942660659187e-18	0.11691758285516447
805	1.2962914167871704e-52	0.18828024582257236
806	0.00010911136868717354	0.09184863356854564
807	1.820828049029662e-31	0.14132467612906938
808	6.618607171014792e-34	0.15236805646502233
809	1.843571764759371e-05	0.08423086000257263
810	1.9692227959502644e-05	0.052065126883657525
811	1.6808016024461211e-15	0.11250859435560442
812	8.10862207584087e-80	0.19077228377851013
813	7.411301241603648e-08	0.10145421647456099
814	2.1317501974921704e-45	0.16696164432239002
815	0.008649086000340511	0.07621044692411112
816	1.5294043363710277e-12	0.10129292544536787
817	0.010344929853217675	0.07168965812571451
818	6.518513897001783e-35	0.1575156221219564
819	7.55693981657252e-39	0.15489614355452214
820	1.4085641048238744e-38	0.15327459769233784
821	3.6334639534814234e-05	0.08800940517294495
822	1.8647262282430668e-36	0.15385401824351136
823	0.0025967225625937737	0.08409463113739243
824	1.1684889855125132e-15	0.11369736738970096
825	1.906446538341986e-10	0.1057883182501531
826	2.8871498323858864e-06	0.10329618674301834
827	0.007649345102089991	0.05864822108618846
828	2.087766185619022e-34	0.14474699402989097
829	4.705203797181209e-41	0.15609749040225496
830	1.11041127996891e-28	0.14203830417542535
831	1.6058931724350064e-30	0.14724691342446872
832	0.007373076617010533	0.07549110713258866
833	0.0080269332065821	0.07241701984082938
834	3.615434420951106e-24	0.12712625652888243
835	5.9631028399667315e-55	0.18129990895318088
836	0.010501434191284416	0.07759301623208331
837	8.476942660659187e-18	0.119425867806239
838	3.942938921798773e-12	0.11433985010448545
839	2.5794874961527007e-18	0.12459337788792746
840	0.010163696851590276	0.07422661557290179
841	2.8542753908087774e-08	0.10136609617022159
842	1.295484041281323e-05	0.08928206061552804
843	1.6741890591349917e-70	0.17667904148442187
844	4.471781393073198e-49	0.17004983686646027
845	5.383148913183954e-12	0.11399587374022155
846	5.224192267739117e-28	0.14105231911835586
847	0.0070392622406707005	0.071819841539933
848	2.249351497609862e-19	0.1264419941326338
849	1.5471637370900058e-05	0.09454206286803568
850	5.659341542396126e-56	0.1789476430353802
851	1.7026483595595865e-40	0.1507397571359585
852	1.132842071757918e-32	0.14502110189336315
853	0.009225650131981834	0.06871269501037688
854	1.154099167293576e-18	0.12058818192483287
855	1.508015446764258e-66	0.19798591693803225
856	4.1355933712185405e-68	0.1922448761108998
857	1.11546273771199e-35	0.14676284603906656
858	0.010861501059001088	0.07275873065479604
859	3.4663016962734436e-32	0.14586902730798576
860	5.823185664951882e-23	0.13484931688158913
861	5.71434666958216e-18	0.12029987564918782
862	4.937344979760379e-15	0.11420562042024053
863	1.4437784414235054e-22	0.13989046334870453
864	1.2408008483494437e-51	0.17749548327739484
865	1.3278982304829133e-46	0.16266815605579063
866	9.179695964353644e-23	0.13690408104458496
867	3.402417640004922e-60	0.18870562723040424
868	0.004223898650075156	0.059710997516232336
869	4.661874975532445e-78	0.19870197630977138
870	0.00831598409357696	0.05794918140019843
871	0.006703415374527391	0.07992433192078421
872	1.555436412312349e-13	0.11341289924668416
873	0.010648154648440124	0.06612633142777516
874	4.043412748510877e-39	0.1435505616496553
875	0.00017843402088020977	0.0571988846073301
876	6.226431405455801e-06	0.09269358215104133
877	0.00038439681200446796	0.059155502167950666
878	7.55693981657252e-39	0.1555278996657622
879	1.7997196866655224e-42	0.1502684251384223
880	1.4331853913673876e-10	0.10678708898759035
881	9.389335947546455e-05	0.07822913900447319
882	3.867744204517682e-48	0.1620507243544918
883	5.8576205059603535e-08	0.10105689361482009
884	1.7997196866655224e-42	0.16929517511084646
885	2.5794874961527007e-18	0.12318514087694306
886	1.4053645886995765e-24	0.1288504166526469
887	8.389493269433106e-06	0.05427362742373509
888	1.132842071757918e-32	0.14663480298185477
889	2.101663383308889e-12	0.10259847536482512
890	3.0770450729521765e-05	0.08438075409380986
891	2.412448899559021e-15	0.1150825064317551
892	4.1969956487490927e-13	0.10737011859063765
893	2.5794874961527007e-18	0.12046835601295405
894	8.65839781528296e-74	0.19692250312697096
895	2.471729250950904e-11	0.10465671055523458
896	1.7997196866655224e-42	0.16616152000040596
897	5.224192267739117e-28	0.1329151394824839
898	5.178980218452052e-65	0.18336966336612243
899	1.7285541014685695e-09	0.10324292767243581
900	2.599922212176707e-05	0.08682780202797613
901	6.593002873816591e-71	0.1866528859485453
902	0.00020948005044648955	0.05653013956366481
903	1.628008822435209e-82	0.1926130142091504
904	5.41221680736248e-25	0.1334610373506388
905	1.1105539150141753e-12	0.10645448250306314
906	1.2698119114710448e-77	0.19925784835086668
907	0.0023286865588014725	0.05875439692214475
908	1.254730890434899e-17	0.12750595396514183
909	0.00033197601120713103	0.05466456131833218
910	1.3427176958671504e-21	0.13567636087793503
911	0.00537460305466727	0.07707027634926734
912	2.0143865009019613e-35	0.1446438800509296
913	3.9316722094103547e-72	0.19713855136258723
914	3.402417640004922e-60	0.18123538268185718
915	1.6808016024461211e-15	0.11777543741313061
916	2.076951500045469e-33	0.1562691305077576
917	2.760996709121758e-52	0.16662031250047843
918	7.673757961717724e-21	0.12422646262738456
919	3.396699794266956e-19	0.12928002352663479
920	0.01081954219819524	0.0726176597558289
921	5.841101354671833e-10	0.10540998884178596
922	0.010748270300629822	0.071333187960918
923	4.854563804140887e-38	0.15903406300168443
924	5.71434666958216e-18	0.1215519491603395
925	2.847707229530961e-14	0.11733182550601484
926	4.1355933712185405e-68	0.18289969567480274
927	1.0839250925346833e-26	0.1291428158467342
928	4.016580668518781e-14	0.11136362478752901
929	0.0010943648312364753	0.09033380333189689
930	0.0017217215543994851	0.0608018052754655
931	3.455017571885213e-15	0.11272042005879737
932	1.600058115802288e-05	0.05386302236098751
933	2.254868574604732e-09	0.09367309108286422
934	2.249351497609862e-19	0.12552642647725948
935	1.0103654409271005e-71	0.19488995975295836
936	0.010519898574634999	0.0664074371290377
937	4.043412748510877e-39	0.1509561581324933
938	1.1798002806535148e-20	0.12498985566488001
939	9.206901955504727e-49	0.16656473439136749
940	0.010735192980579152	0.0715410496811314
941	0.0005101572115301243	0.06248039546538134
942	5.817655298187545e-13	0.10988279080286809
943	2.463271285565003e-41	0.16954433779698502
944	0.0009822889469898134	0.07875136083648351
945	8.393759370762637e-45	0.16516657882209113
946	3.0770450729521765e-05	0.09354469955928024
947	0.0007002664318551516	0.08253372314176931
948	6.327802932397382e-05	0.05250733836155097
949	3.330969523579829e-11	0.10979885898835681
950	2.530493333161207e-10	0.10716222369401787
951	4.854563804140887e-38	0.1489017404293047
952	0.002112358386104297	0.060637760070558086
953	0.00948715229511219	0.07289059805634078
954	1.600058115802288e-05	0.05248638243514012
955	0.009225650131981834	0.06706945346711103
956	5.585249880718993e-37	0.14776839140151357
957	8.476942660659187e-18	0.1103985278262379
958	5.155298620985806e-06	0.0981539471250974
959	7.55693981657252e-39	0.1336867991365659
960	2.5162689204329784e-67	0.1990190694649775
961	2.1653787890396832e-49	0.17517297710270446
962	3.4663016962734436e-32	0.1549434773599376
963	2.1917982388917846e-62	0.18773878836980873
964	0.00020948005044648955	0.055959306002462725
965	0.005898822248532549	0.060550016242328794
966	6.445078443361056e-20	0.1211009434982082
967	2.471729250950904e-11	0.10237511194356161
968	1.508015446764258e-66	0.1905878093192674
969	3.615434420951106e-24	0.1234347441717753
970	5.540646262200638e-22	0.1309473665140026
971	2.5162689204329784e-67	0.18428905485968317
972	5.652913593158239e-14	0.1169952568735536
973	3.2564309718451287e-47	0.1815551583905528
974	3.0770450729521765e-05	0.08803726240574426
975	1.0823029902125143e-05	0.0910714556237163
976	1.0091953178323052e-09	0.09925420851313853
977	8.63508219480891e-22	0.13213464057214303
978	0.0025967225625937737	0.08301930110404719
979	2.076951500045469e-33	0.150714375662191
980	0.010501434191284416	0.07141899242045006
981	0.003333635363734232	0.06411504117494592
982	1.316337239969207e-53	0.1805287619308067
983	8.061232432833015e-05	0.08553030553354979
984	1.4221168901417958e-14	0.10790060165338934
985	9.798148746727245e-20	0.13573131390879986
986	2.7699513903366554e-20	0.1288702954927205
987	0.00028572517926430194	0.061403581916316036
988	1.0220514620480593e-67	0.18111889033970424
989	4.6627424305608444e-58	0.19267034276280381
990	2.5645805160564975e-56	0.1718760956262008
991	3.635140883470861e-08	0.09257027524203115
992	1.0839250925346833e-26	0.12917701941769394
993	2.935048272685909e-09	0.10091250860264142
994	2.064925859510653e-25	0.13320009661815002
995	2.5162689204329784e-67	0.19616052033695042
996	6.3889234155221564e-09	0.09675543765784722
997	3.125260486646151e-28	0.15031949088843047
998	1.7285541014685695e-09	0.0988950810963479
999	3.2564309718451287e-47	0.16617158990226194
